id,name,gene_name,description,go_classification,general_function,specific_function,pathway,reaction,cellular_location,signals,transmembrane_regions,molecular_weight,theoretical_pi,locus,chromosome,uniprot_name,uniprot_id,pdb_id,genbank_protein_id,genbank_gene_id,genecard_id,genatlas_id,hgnc_id,hprd_id,organism,general_citations,comments,creator_id,updater_id,created_at,updated_at
626,Exostosin-1,EXT1,,,,,,,,,,,,,,,Q16394,,,,,,,,,,,,,2015-02-23 23:30:47 UTC,2015-02-23 23:30:47 UTC
627,Exostosin-like 3,EXTL3,,,,,,,,,,,,,,,O43909,,,,,,,,,,,,,2015-02-23 23:30:47 UTC,2015-02-23 23:30:47 UTC
628,Exostosin-2,EXT2,,,,,,,,,,,,,,,Q93063,,,,,,,,,,,,,2015-02-23 23:30:47 UTC,2015-02-23 23:30:47 UTC
629,Exostosin-like 1,EXTL1,,,,,,,,,,,,,,,Q92935,,,,,,,,,,,,,2015-02-23 23:30:47 UTC,2015-02-23 23:30:47 UTC
630,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase",B3GNT1,,,,,,,,,,,,,,,O43505,,,,,,,,,,,,,2015-02-23 23:30:47 UTC,2015-02-23 23:30:47 UTC
631,"Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A",MGAT5,,,,,,,,,,,,,,,Q09328,,,,,,,,,,,,,2015-02-23 23:30:48 UTC,2015-02-23 23:30:48 UTC
632,"Beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase",MGAT3,,,,,,,,,,,,,,,Q09327,,,,,,,,,,,,,2015-02-23 23:30:48 UTC,2015-02-23 23:30:48 UTC
633,"N-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase, isoform B",GCNT2,,,,,,,,,,,,,,,Q06430,,,,,,,,,,,,,2015-02-23 23:30:48 UTC,2015-02-23 23:30:48 UTC
634,Chondroitin sulfate glucuronyltransferase,CHPF2,,,,,,,,,,,,,,,Q9P2E5,,,,,,,,,,,,,2015-02-23 23:30:48 UTC,2015-02-23 23:30:48 UTC
635,Exostosin-like 2,EXTL2,,,,,,,,,,,,,,,Q9UBQ6,,,,,,,,,,,,,2015-02-23 23:30:48 UTC,2015-02-23 23:30:48 UTC
636,"Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A",MGAT4A,,,,,,,,,,,,,,,Q9UM21,,,,,,,,,,,,,2015-02-23 23:30:48 UTC,2015-02-23 23:30:48 UTC
637,"Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B",MGAT4B,,,,,,,,,,,,,,,Q9UQ53,,,,,,,,,,,,,2015-02-23 23:30:48 UTC,2015-02-23 23:30:48 UTC
638,"Beta-1,4-N-acetylgalactosaminyltransferase 3",B4GALNT3,,,,,,,,,,,,,,,Q6L9W6,,,,,,,,,,,,,2015-02-23 23:30:48 UTC,2015-02-23 23:30:48 UTC
639,N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase 1,B4GALNT4,,,,,,,,,,,,,,,Q76KP1,,,,,,,,,,,,,2015-02-23 23:30:48 UTC,2015-02-23 23:30:48 UTC
640,UDP-N-acetylglucosamine transferase subunit ALG13 homolog,ALG13,,,,,,,,,,,,,,,Q9NP73,,,,,,,,,,,,,2015-02-23 23:30:48 UTC,2015-02-23 23:30:48 UTC
641,N-acylglucosamine 2-epimerase,RENBP,,,,,,,,,,,,,,,P51606,,,,,,,,,,,,,2015-02-23 23:31:08 UTC,2015-02-23 23:31:08 UTC
642,Beta-hexosaminidase subunit beta,HEXB,,,,,,,,,,,,,,,P07686,,,,,,,,,,,,,2015-02-23 23:31:08 UTC,2015-02-23 23:31:08 UTC
643,Beta-hexosaminidase subunit alpha,HEXA,,,,,,,,,,,,,,,P06865,,,,,,,,,,,,,2015-02-23 23:31:08 UTC,2015-02-23 23:31:08 UTC
644,N-acetyl-D-glucosamine kinase,NAGK,,,,,,,,,,,,,,,Q9UJ70,,,,,,,,,,,,,2015-02-23 23:31:08 UTC,2015-02-23 23:31:08 UTC
645,Acidic mammalian chitinase,CHIA,,,,,,,,,,,,,,,Q9BZP6,,,,,,,,,,,,,2015-02-23 23:31:08 UTC,2015-02-23 23:31:08 UTC
646,N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase,NAGPA,,,,,,,,,,,,,,,Q9UK23,,,,,,,,,,,,,2015-02-23 23:31:08 UTC,2015-02-23 23:31:08 UTC
647,Chitotriosidase-1,CHIT1,,,,,,,,,,,,,,,Q13231,,,,,,,,,,,,,2015-02-23 23:31:08 UTC,2015-02-23 23:31:08 UTC
648,Alpha-N-acetylglucosaminidase,NAGLU,,,,,,,,,,,,,,,P54802,,,,,,,,,,,,,2015-02-23 23:31:08 UTC,2015-02-23 23:31:08 UTC
649,Lysozyme-like protein 1,LYZL1,,,,,,,,,,,,,,,Q6UWQ5,,,,,,,,,,,,,2015-02-23 23:31:08 UTC,2015-02-23 23:31:08 UTC
650,Lysozyme-like protein 2,LYZL2,,,,,,,,,,,,,,,Q7Z4W2,,,,,,,,,,,,,2015-02-23 23:31:08 UTC,2015-02-23 23:31:08 UTC
651,Sperm acrosome-associated protein 5,SPACA5,,,,,,,,,,,,,,,Q96QH8,,,,,,,,,,,,,2015-02-23 23:31:08 UTC,2015-02-23 23:31:08 UTC
652,Lysozyme-like protein 6,LYZL6,,,,,,,,,,,,,,,O75951,,,,,,,,,,,,,2015-02-23 23:31:08 UTC,2015-02-23 23:31:08 UTC
653,Putative hydroxypyruvate isomerase,HYI,,,,,,,,,,,,,,,Q5T013,,,,,,,,,,,,,2015-02-23 23:32:49 UTC,2015-02-23 23:32:49 UTC
654,Macrophage migration inhibitory factor,MIF,,,,,,,,,,,,,,,P14174,,,,,,,,,,,,,2015-02-23 23:35:36 UTC,2015-02-23 23:35:36 UTC
655,Tumor necrosis factor,TNF,,,,,,,,,,,,,,,P01375,,,,,,,,,,,,,2015-02-23 23:35:52 UTC,2015-02-23 23:35:52 UTC
656,Spliceosome RNA helicase DDX39B,DDX39B,,,,,,,,,,,,,,,Q13838,,,,,,,,,,,,,2015-02-23 23:35:52 UTC,2015-02-23 23:35:52 UTC
657,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",ADI1,,,,,,,,,,,,,,,Q9BV57,,,,,,,,,,,,,2015-02-23 23:35:52 UTC,2015-02-23 23:35:52 UTC
658,"Acetyl-coenzyme A synthetase, cytoplasmic",ACSS2,,,,,,,,,,,,,,,Q9NR19,,,,,,,,,,,,,2015-02-23 23:35:59 UTC,2015-02-23 23:35:59 UTC
659,"Acetyl-coenzyme A synthetase 2-like, mitochondrial",ACSS1,,,,,,,,,,,,,,,Q9NUB1,,,,,,,,,,,,,2015-02-23 23:35:59 UTC,2015-02-23 23:35:59 UTC
660,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial",DLAT,,,,,,,,,,,,,,,P10515,,,,,,,,,,,,,2015-02-23 23:36:11 UTC,2015-02-23 23:36:11 UTC
661,Monocarboxylate transporter 3,SLC16A8,,,,,,,,,,,,,,,O95907,,,,,,,,,,,,,2015-02-23 23:36:11 UTC,2015-02-23 23:36:11 UTC
662,Monocarboxylate transporter 7,SLC16A6,,,,,,,,,,,,,,,O15403,,,,,,,,,,,,,2015-02-23 23:36:11 UTC,2015-02-23 23:36:11 UTC
663,Monocarboxylate transporter 6,SLC16A5,,,,,,,,,,,,,,,O15375,,,,,,,,,,,,,2015-02-23 23:36:11 UTC,2015-02-23 23:36:11 UTC
664,Monocarboxylate transporter 5,SLC16A4,,,,,,,,,,,,,,,O15374,,,,,,,,,,,,,2015-02-23 23:36:11 UTC,2015-02-23 23:36:11 UTC
665,Phosphatidylserine decarboxylase proenzyme,PISD,,,,,,,,,,,,,,,Q9UG56,,,,,,,,,,,,,2015-02-23 23:36:11 UTC,2015-02-23 23:36:11 UTC
666,Malic enzyme,ME3,,,,,,,,,,,,,,,Q8TBJ0,,,,,,,,,,,,,2015-02-23 23:36:11 UTC,2015-02-23 23:36:11 UTC
667,Putative deoxyribose-phosphate aldolase,DERA,,,,,,,,,,,,,,,Q9Y315,,,,,,,,,,,,,2015-02-23 23:36:22 UTC,2015-02-23 23:36:22 UTC
668,"Hydroxymethylglutaryl-CoA lyase, mitochondrial",HMGCL,,,,,,,,,,,,,,,P35914,,,,,,,,,,,,,2015-02-23 23:36:27 UTC,2015-02-23 23:36:27 UTC
669,Acyl-coenzyme A thioesterase 12,ACOT12,,,,,,,,,,,,,,,Q8WYK0,,,,,,,,,,,,,2015-02-23 23:36:27 UTC,2015-02-23 23:36:27 UTC
670,Platelet-activating factor acetylhydrolase,PLA2G7,,,,,,,,,,,,,,,Q13093,,,,,,,,,,,,,2015-02-23 23:36:27 UTC,2015-02-23 23:36:27 UTC
671,Platelet-activating factor acetylhydrolase IB subunit gamma,PAFAH1B3,,,,,,,,,,,,,,,Q15102,,,,,,,,,,,,,2015-02-23 23:36:27 UTC,2015-02-23 23:36:27 UTC
672,Platelet-activating factor acetylhydrolase IB subunit beta,PAFAH1B2,,,,,,,,,,,,,,,P68402,,,,,,,,,,,,,2015-02-23 23:36:27 UTC,2015-02-23 23:36:27 UTC
673,"Platelet-activating factor acetylhydrolase 2, cytoplasmic",PAFAH2,,,,,,,,,,,,,,,Q99487,,,,,,,,,,,,,2015-02-23 23:36:27 UTC,2015-02-23 23:36:27 UTC
674,Putative N-acetylglucosamine-6-phosphate deacetylase,AMDHD2,,,,,,,,,,,,,,,Q9Y303,,,,,,,,,,,,,2015-02-23 23:36:28 UTC,2015-02-23 23:36:28 UTC
675,Thiamin pyrophosphokinase 1,TPK1,,,,,,,,,,,,,,,Q9H3S4,,,,,,,,,,,,,2015-02-23 23:38:49 UTC,2015-02-23 23:38:49 UTC
676,Thiamine-triphosphatase,THTPA,,,,,,,,,,,,,,,Q9BU02,,,,,,,,,,,,,2015-02-23 23:38:49 UTC,2015-02-23 23:38:49 UTC
677,Thiamine transporter 1,SLC19A2,,,,,,,,,,,,,,,O60779,,,,,,,,,,,,,2015-02-23 23:38:49 UTC,2015-02-23 23:38:49 UTC
678,14 kDa phosphohistidine phosphatase,PHPT1,,,,,,,,,,,,,,,Q9NRX4,,,,,,,,,,,,,2015-02-23 23:38:49 UTC,2015-02-23 23:38:49 UTC
679,Beta-nerve growth factor,NGF,,,,,,,,,,,,,,,P01138,,,,,,,,,,,,,2015-02-23 23:40:03 UTC,2015-02-23 23:40:03 UTC
680,"Probable glutamate--tRNA ligase, mitochondrial",EARS2,,,,,,,,,,,,,,,Q5JPH6,,,,,,,,,,,,,2015-02-23 23:46:09 UTC,2015-02-23 23:46:09 UTC
681,Gamma-aminobutyric acid receptor-associated protein-like 2,GABARAPL2,,,,,,,,,,,,,,,P60520,,,,,,,,,,,,,2015-02-23 23:46:09 UTC,2015-02-23 23:46:09 UTC
682,Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing),DAK,,,,,,,,,,,,,,,Q3LXA3,,,,,,,,,,,,,2015-02-23 23:46:52 UTC,2015-02-23 23:46:52 UTC
683,Glycine N-acyltransferase-like protein 3,GLYATL3,,,,,,,,,,,,,,,Q5SZD4,,,,,,,,,,,,,2015-02-23 23:52:10 UTC,2015-02-23 23:52:10 UTC
684,"3-hydroxyanthranilate 3,4-dioxygenase",HAAO,,,,,,,,,,,,,,,P46952,,,,,,,,,,,,,2015-02-23 23:54:12 UTC,2015-02-23 23:54:12 UTC
685,"Alpha-(1,3)-fucosyltransferase",FUT9,,,,,,,,,,,,,,,Q9Y231,,,,,,,,,,,,,2015-02-23 23:57:04 UTC,2015-02-23 23:57:04 UTC
686,Ubiquitin-conjugating enzyme E2 D2,UBE2D2,,,,,,,,,,,,,,,P62837,,,,,,,,,,,,,2015-02-23 23:59:58 UTC,2015-02-23 23:59:58 UTC
687,Ribokinase,RBKS,,,,,,,,,,,,,,,Q9H477,,,,,,,,,,,,,2015-02-24 00:06:45 UTC,2015-02-24 00:06:45 UTC
688,Delta(14)-sterol reductase,TM7SF2,,,,,,,,,,,,,,,O76062,,,,,,,,,,,,,2015-02-24 00:08:12 UTC,2015-02-24 00:08:12 UTC
689,Estrogen sulfotransferase,SULT1E1,,,,,,,,,,,,,,,P49888,,,,,,,,,,,,,2015-02-24 00:14:39 UTC,2015-02-24 00:14:39 UTC
690,3-oxo-5-beta-steroid 4-dehydrogenase,AKR1D1,,,,,,,,,,,,,,,P51857,,,,,,,,,,,,,2015-02-24 00:14:39 UTC,2015-02-24 00:14:39 UTC
691,3-oxo-5-alpha-steroid 4-dehydrogenase 2,SRD5A2,,,,,,,,,,,,,,,P31213,,,,,,,,,,,,,2015-02-24 00:14:39 UTC,2015-02-24 00:14:39 UTC
692,3-oxo-5-alpha-steroid 4-dehydrogenase 1,SRD5A1,,,,,,,,,,,,,,,P18405,,,,,,,,,,,,,2015-02-24 00:14:40 UTC,2015-02-24 00:14:40 UTC
693,Testosterone 17-beta-dehydrogenase 3,HSD17B3,,,,,,,,,,,,,,,P37058,,,,,,,,,,,,,2015-02-24 00:14:40 UTC,2015-02-24 00:14:40 UTC
694,Androgen receptor,AR,,,,,,,,,,,,,,,P10275,,,,,,,,,,,,,2015-02-24 00:14:40 UTC,2015-02-24 00:14:40 UTC
695,Natriuretic peptides B,NPPB,,,,,,,,,,,,,,,P16860,,,,,,,,,,,,,2015-02-24 00:14:40 UTC,2015-02-24 00:14:40 UTC
696,Polyprenol reductase,SRD5A3,,,,,,,,,,,,,,,Q9H8P0,,,,,,,,,,,,,2015-02-24 00:14:40 UTC,2015-02-24 00:14:40 UTC
697,Acyl-protein thioesterase 1,LYPLA1,,,,,,,,,,,,,,,O75608,,,,,,,,,,,,,2015-02-24 00:16:15 UTC,2015-02-24 00:16:15 UTC
698,Acyl-protein thioesterase 2,LYPLA2,,,,,,,,,,,,,,,O95372,,,,,,,,,,,,,2015-02-24 00:16:15 UTC,2015-02-24 00:16:15 UTC
699,Palmitoyl-protein thioesterase 1,PPT1,,,,,,,,,,,,,,,P50897,,,,,,,,,,,,,2015-02-24 00:16:15 UTC,2015-02-24 00:16:15 UTC
700,Cytosolic acyl coenzyme A thioester hydrolase-like,ACOT7L,,,,,,,,,,,,,,,Q6ZUV0,,,,,,,,,,,,,2015-02-24 00:16:16 UTC,2015-02-24 00:16:16 UTC
701,Long-chain-fatty-acid--CoA ligase ACSBG2,ACSBG2,,,,,,,,,,,,,,,Q5FVE4,,,,,,,,,,,,,2015-02-24 00:16:16 UTC,2015-02-24 00:16:16 UTC
702,Long-chain-fatty-acid--CoA ligase ACSBG1,ACSBG1,,,,,,,,,,,,,,,Q96GR2,,,,,,,,,,,,,2015-02-24 00:16:16 UTC,2015-02-24 00:16:16 UTC
703,Pantothenate kinase 4,PANK4,,,,,,,,,,,,,,,Q9NVE7,,,,,,,,,,,,,2015-02-24 00:17:40 UTC,2015-02-24 00:17:40 UTC
704,Pantothenate kinase 1,PANK1,,,,,,,,,,,,,,,Q8TE04,,,,,,,,,,,,,2015-02-24 00:17:40 UTC,2015-02-24 00:17:40 UTC
705,Pantothenate kinase 3,PANK3,,,,,,,,,,,,,,,Q9H999,,,,,,,,,,,,,2015-02-24 00:17:40 UTC,2015-02-24 00:17:40 UTC
706,Pantetheinase,VNN1,,,,,,,,,,,,,,,O95497,,,,,,,,,,,,,2015-02-24 00:17:40 UTC,2015-02-24 00:17:40 UTC
707,Glucokinase regulatory protein,GCKR,,,,,,,,,,,,,,,Q14397,,,,,,,,,,,,,2015-02-24 00:17:47 UTC,2015-02-24 00:17:47 UTC
708,Aldose 1-epimerase,GALM,,,,,,,,,,,,,,,Q96C23,,,,,,,,,,,,,2015-02-24 00:17:47 UTC,2015-02-24 00:17:47 UTC
709,Nuclear receptor coactivator 1,NCOA1,,,,,,,,,,,,,,,Q15788,,,,,,,,,,,,,2015-02-24 00:17:51 UTC,2015-02-24 00:17:51 UTC
710,DNA topoisomerase 2-alpha,TOP2A,,,,,,,,,,,,,,,P11388,,,,,,,,,,,,,2015-02-24 00:17:51 UTC,2015-02-24 00:17:51 UTC
711,Glucose-6-phosphatase,G6PC,,,,,,,,,,,,,,,P35575,,,,,,,,,,,,,2015-02-24 00:17:54 UTC,2015-02-24 00:17:54 UTC
712,Glucose-6-phosphatase 2,G6PC2,,,,,,,,,,,,,,,Q9NQR9,,,,,,,,,,,,,2015-02-24 00:17:54 UTC,2015-02-24 00:17:54 UTC
713,"Probable histidine--tRNA ligase, mitochondrial",HARS2,,,,,,,,,,,,,,,P49590,,,,,,,,,,,,,2015-02-24 00:18:46 UTC,2015-02-24 00:18:46 UTC
714,"Histidine--tRNA ligase, cytoplasmic",HARS,,,,,,,,,,,,,,,P12081,,,,,,,,,,,,,2015-02-24 00:18:46 UTC,2015-02-24 00:18:46 UTC
715,"CMP-N-acetylneuraminate-beta-1,4-galactoside alpha-2,3-sialyltransferase",ST3GAL3,,,,,,,,,,,,,,,Q11203,,,,,,,,,,,,,2015-02-24 00:19:27 UTC,2015-02-24 00:19:27 UTC
716,"Alpha-N-acetylneuraminide alpha-2,8-sialyltransferase",ST8SIA1,,,,,,,,,,,,,,,Q92185,,,,,,,,,,,,,2015-02-24 00:19:27 UTC,2015-02-24 00:19:27 UTC
717,"Lactosylceramide alpha-2,3-sialyltransferase",ST3GAL5,,,,,,,,,,,,,,,Q9UNP4,,,,,,,,,,,,,2015-02-24 00:19:27 UTC,2015-02-24 00:19:27 UTC
718,"Type 2 lactosamine alpha-2,3-sialyltransferase",ST3GAL6,,,,,,,,,,,,,,,Q9Y274,,,,,,,,,,,,,2015-02-24 00:19:27 UTC,2015-02-24 00:19:27 UTC
719,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1",ST3GAL1,,,,,,,,,,,,,,,Q11201,,,,,,,,,,,,,2015-02-24 00:19:27 UTC,2015-02-24 00:19:27 UTC
720,Phosphopantothenate--cysteine ligase,PPCS,,,,,,,,,,,,,,,Q9HAB8,,,,,,,,,,,,,2015-02-24 00:19:27 UTC,2015-02-24 00:19:27 UTC
721,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 4",ST3GAL4,,,,,,,,,,,,,,,Q11206,,,,,,,,,,,,,2015-02-24 00:19:27 UTC,2015-02-24 00:19:27 UTC
722,"Alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3-N-acetyl-galactosaminide alpha-2,6-sialyltransferase",ST6GALNAC4,,,,,,,,,,,,,,,Q9H4F1,,,,,,,,,,,,,2015-02-24 00:19:27 UTC,2015-02-24 00:19:27 UTC
723,"Threonine--tRNA ligase, cytoplasmic",TARS,,,,,,,,,,,,,,,P26639,,,,,,,,,,,,,2015-02-24 00:21:32 UTC,2015-02-24 00:21:32 UTC
724,Threonine synthase-like 1,THNSL1,,,,,,,,,,,,,,,Q8IYQ7,,,,,,,,,,,,,2015-02-24 00:21:32 UTC,2015-02-24 00:21:32 UTC
725,"Probable threonine--tRNA ligase 2, cytoplasmic",TARSL2,,,,,,,,,,,,,,,A2RTX5,,,,,,,,,,,,,2015-02-24 00:21:32 UTC,2015-02-24 00:21:32 UTC
726,"Threonine--tRNA ligase, mitochondrial",TARS2,,,,,,,,,,,,,,,Q9BW92,,,,,,,,,,,,,2015-02-24 00:21:32 UTC,2015-02-24 00:21:32 UTC
727,"3-ketoacyl-CoA thiolase, mitochondrial",ACAA2,,,,,,,,,,,,,,,P42765,,,,,,,,,,,,,2015-02-24 00:22:22 UTC,2015-02-24 00:22:22 UTC
728,"Propionyl-CoA carboxylase alpha chain, mitochondrial",PCCA,,,,,,,,,,,,,,,P05165,,,,,,,,,,,,,2015-02-24 00:22:22 UTC,2015-02-24 00:22:22 UTC
729,Histone deacetylase 4,HDAC4,,,,,,,,,,,,,,,P56524,,,,,,,,,,,,,2015-02-24 00:22:45 UTC,2015-02-24 00:22:45 UTC
730,Histone deacetylase 9,HDAC9,,,,,,,,,,,,,,,Q9UKV0,,,,,,,,,,,,,2015-02-24 00:22:45 UTC,2015-02-24 00:22:45 UTC
731,"Deoxyguanosine kinase, mitochondrial",DGUOK,,,,,,,,,,,,,,,Q16854,,,,,,,,,,,,,2015-02-24 00:22:48 UTC,2015-02-24 00:22:48 UTC
732,"Methionine--tRNA ligase, cytoplasmic",MARS,,,,,,,,,,,,,,,P56192,,,,,,,,,,,,,2015-02-24 00:24:36 UTC,2015-02-24 00:24:36 UTC
733,"Methionine--tRNA ligase, mitochondrial",MARS2,,,,,,,,,,,,,,,Q96GW9,,,,,,,,,,,,,2015-02-24 00:24:36 UTC,2015-02-24 00:24:36 UTC
734,5-hydroxytryptamine receptor 4,HTR4,,,,,,,,,,,,,,,Q13639,,,,,,,,,,,,,2015-02-24 00:24:38 UTC,2015-02-24 00:24:38 UTC
735,5-hydroxytryptamine receptor 1F,HTR1F,,,,,,,,,,,,,,,P30939,,,,,,,,,,,,,2015-02-24 00:24:38 UTC,2015-02-24 00:24:38 UTC
736,"Solute carrier family 52, riboflavin transporter, member 1",SLC52A1,,,,,,,,,,,,,,,Q9NWF4,,,,,,,,,,,,,2015-02-24 00:24:43 UTC,2015-02-24 00:24:43 UTC
737,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2,GFPT2,,,,,,,,,,,,,,,O94808,,,,,,,,,,,,,2015-02-24 00:24:52 UTC,2015-02-24 00:24:52 UTC
738,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1,GFPT1,,,,,,,,,,,,,,,Q06210,,,,,,,,,,,,,2015-02-24 00:24:52 UTC,2015-02-24 00:24:52 UTC
739,Glutamine--tRNA ligase,QARS,,,,,,,,,,,,,,,P47897,,,,,,,,,,,,,2015-02-24 00:24:52 UTC,2015-02-24 00:24:52 UTC
740,Phosphoribosylformylglycinamidine synthase,PFAS,,,,,,,,,,,,,,,O15067,,,,,,,,,,,,,2015-02-24 00:24:53 UTC,2015-02-24 00:24:53 UTC
741,"Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial",PET112,,,,,,,,,,,,,,,O75879,,,,,,,,,,,,,2015-02-24 00:24:53 UTC,2015-02-24 00:24:53 UTC
742,"Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial",QRSL1,,,,,,,,,,,,,,,Q9H0R6,,,,,,,,,,,,,2015-02-24 00:24:53 UTC,2015-02-24 00:24:53 UTC
743,Probable allantoicase,ALLC,,,,,,,,,,,,,,,Q8N6M5,,,,,,,,,,,,,2015-02-24 00:25:04 UTC,2015-02-24 00:25:04 UTC
744,Glycerate kinase,GLYCTK,,,,,,,,,,,,,,,Q8IVS8,,,,,,,,,,,,,2015-02-24 00:26:51 UTC,2015-02-24 00:26:51 UTC
745,Peroxisomal trans-2-enoyl-CoA reductase,PECR,,,,,,,,,,,,,,,Q9BY49,,,,,,,,,,,,,2015-02-24 00:27:15 UTC,2015-02-24 00:27:15 UTC
746,Equilibrative nucleoside transporter 3,SLC29A3,,,,,,,,,,,,,,,Q9BZD2,,,,,,,,,,,,,2015-02-24 00:27:16 UTC,2015-02-24 00:27:16 UTC
747,"Adenylate kinase 2, mitochondrial",AK2,,,,,,,,,,,,,,,P54819,,,,,,,,,,,,,2015-02-24 00:27:53 UTC,2015-02-24 00:27:53 UTC
748,"Alpha-1,3/1,6-mannosyltransferase ALG2",ALG2,,,,,,,,,,,,,,,Q9H553,,,,,,,,,,,,,2015-02-24 00:28:12 UTC,2015-02-24 00:28:12 UTC
749,Dolichol-phosphate mannosyltransferase,DPM1,,,,,,,,,,,,,,,O60762,,,,,,,,,,,,,2015-02-24 00:28:12 UTC,2015-02-24 00:28:12 UTC
750,"GDP-mannose 4,6 dehydratase",GMDS,,,,,,,,,,,,,,,O60547,,,,,,,,,,,,,2015-02-24 00:28:12 UTC,2015-02-24 00:28:12 UTC
751,Chitobiosyldiphosphodolichol beta-mannosyltransferase,ALG1,,,,,,,,,,,,,,,Q9BT22,,,,,,,,,,,,,2015-02-24 00:28:12 UTC,2015-02-24 00:28:12 UTC
752,"Cone cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha'",PDE6C,,,,,,,,,,,,,,,P51160,,,,,,,,,,,,,2015-02-24 00:29:24 UTC,2015-02-24 00:29:24 UTC
753,"Rod cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha",PDE6A,,,,,,,,,,,,,,,P16499,,,,,,,,,,,,,2015-02-24 00:29:24 UTC,2015-02-24 00:29:24 UTC
754,"Rod cGMP-specific 3',5'-cyclic phosphodiesterase subunit beta",PDE6B,,,,,,,,,,,,,,,P35913,,,,,,,,,,,,,2015-02-24 00:29:24 UTC,2015-02-24 00:29:24 UTC
755,Bifunctional purine biosynthesis protein PURH,ATIC,,,,,,,,,,,,,,,P31939,,,,,,,,,,,,,2015-02-24 00:29:24 UTC,2015-02-24 00:29:24 UTC
756,Guanylate kinase,GUK1,,,,,,,,,,,,,,,Q16774,,,,,,,,,,,,,2015-02-24 00:29:24 UTC,2015-02-24 00:29:24 UTC
757,Rho guanine nucleotide exchange factor 1,ARHGEF1,,,,,,,,,,,,,,,Q92888,,,,,,,,,,,,,2015-02-24 00:29:24 UTC,2015-02-24 00:29:24 UTC
758,Vinexin,SORBS3,,,,,,,,,,,,,,,O60504,,,,,,,,,,,,,2015-02-24 00:29:24 UTC,2015-02-24 00:29:24 UTC
759,Guanine nucleotide-binding protein subunit alpha-11,GNA11,,,,,,,,,,,,,,,P29992,,,,,,,,,,,,,2015-02-24 00:29:24 UTC,2015-02-24 00:29:24 UTC
760,Guanine nucleotide-binding protein G(t) subunit alpha-1,GNAT1,,,,,,,,,,,,,,,P11488,,,,,,,,,,,,,2015-02-24 00:29:24 UTC,2015-02-24 00:29:24 UTC
761,Lysophosphatidic acid receptor 2,LPAR2,,,,,,,,,,,,,,,Q9HBW0,,,,,,,,,,,,,2015-02-24 00:29:25 UTC,2015-02-24 00:29:25 UTC
762,Protein RCC2,RCC2,,,,,,,,,,,,,,,Q9P258,,,,,,,,,,,,,2015-02-24 00:29:25 UTC,2015-02-24 00:29:25 UTC
763,Protein very KIND,KNDC1,,,,,,,,,,,,,,,Q76NI1,,,,,,,,,,,,,2015-02-24 00:29:25 UTC,2015-02-24 00:29:25 UTC
764,"Isoleucine--tRNA ligase, cytoplasmic",IARS,,,,,,,,,,,,,,,P41252,,,,,,,,,,,,,2015-02-24 00:29:37 UTC,2015-02-24 00:29:37 UTC
765,"Isoleucine--tRNA ligase, mitochondrial",IARS2,,,,,,,,,,,,,,,Q9NSE4,,,,,,,,,,,,,2015-02-24 00:29:37 UTC,2015-02-24 00:29:37 UTC
766,Elongation of very long chain fatty acids protein 4,ELOVL4,,,,,,,,,,,,,,,Q9GZR5,,,,,,,,,,,,,2015-02-24 00:31:18 UTC,2015-02-24 00:31:18 UTC
767,Neutral alpha-glucosidase AB,GANAB,,,,,,,,,,,,,,,Q14697,,,,,,,,,,,,,2015-02-24 00:32:35 UTC,2015-02-24 00:32:35 UTC
768,Glucose-6-phosphate isomerase,GPI,,,,,,,,,,,,,,,P06744,,,,,,,,,,,,,2015-02-24 00:32:35 UTC,2015-02-24 00:32:35 UTC
769,"Solute carrier family 2, facilitated glucose transporter member 1",SLC2A1,,,,,,,,,,,,,,,P11166,,,,,,,,,,,,,2015-02-24 00:32:35 UTC,2015-02-24 00:32:35 UTC
770,Glucose-6-phosphatase 3,G6PC3,,,,,,,,,,,,,,,Q9BUM1,,,,,,,,,,,,,2015-02-24 00:32:35 UTC,2015-02-24 00:32:35 UTC
